epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,409.203,1.87086,1.07097,0.93299,0.87407,0.83962,0.86249,0.39386,1.80968,0.983,0.95496,0.0012872,0.0012872,0.0012872
20,430.272,1.88408,1.04399,0.93872,0.87728,0.8239,0.86812,0.3779,1.93691,1.00347,0.97485,0.0012476,0.0012476,0.0012476
21,451.382,1.86762,1.07667,0.93199,0.83925,0.82704,0.87217,0.40073,1.82103,0.95918,0.95369,0.001208,0.001208,0.001208
22,472.665,1.87862,1.04912,0.92744,0.84608,0.84277,0.86008,0.39077,1.86766,0.94607,0.96277,0.0011684,0.0011684,0.0011684
23,493.922,1.84076,0.98093,0.93153,0.84798,0.83648,0.86846,0.40272,1.81717,0.93519,0.95469,0.0011288,0.0011288,0.0011288
24,514.976,1.87519,0.98752,0.93108,0.83395,0.85287,0.88558,0.39397,1.87046,0.97721,0.95578,0.0010892,0.0010892,0.0010892
25,536.237,1.88345,0.98546,0.92289,0.85888,0.84209,0.87967,0.42515,1.77597,0.93789,0.94302,0.0010496,0.0010496,0.0010496
26,558.07,1.8504,0.9706,0.93423,0.88863,0.7956,0.86501,0.40887,1.80869,0.96736,0.94211,0.00101,0.00101,0.00101
27,579.333,1.8453,0.97189,0.91694,0.84268,0.80854,0.84859,0.39669,1.86742,1.01813,0.95389,0.0009704,0.0009704,0.0009704
28,600.67,1.84439,0.97086,0.92668,0.90038,0.85264,0.87118,0.40021,1.87055,0.96561,0.95374,0.0009308,0.0009308,0.0009308
29,621.977,1.85862,0.96356,0.92261,0.85467,0.83218,0.87117,0.40524,1.8199,0.9386,0.95196,0.0008912,0.0008912,0.0008912
30,643.333,1.80977,0.94722,0.91605,0.88656,0.78643,0.87373,0.41089,1.80223,0.98437,0.94233,0.0008516,0.0008516,0.0008516
31,664.743,1.79122,0.92539,0.90784,0.87773,0.8522,0.89721,0.4193,1.84829,0.94026,0.9449,0.000812,0.000812,0.000812
32,686.067,1.82776,0.94443,0.92025,0.88204,0.81761,0.87387,0.40859,1.84018,0.98669,0.94742,0.0007724,0.0007724,0.0007724
33,707.167,1.77475,0.91222,0.90695,0.87596,0.8522,0.88681,0.40449,1.84511,0.93113,0.94477,0.0007328,0.0007328,0.0007328
34,728.097,1.75841,0.89228,0.90614,0.87462,0.85535,0.86357,0.40138,1.82339,0.95785,0.94418,0.0006932,0.0006932,0.0006932
35,751.18,1.77296,0.89725,0.90824,0.87668,0.84948,0.88534,0.40444,1.8236,0.94863,0.94167,0.0006536,0.0006536,0.0006536
36,772.987,1.72983,0.87196,0.90728,0.87464,0.77358,0.86635,0.40624,1.86567,0.92617,0.94979,0.000614,0.000614,0.000614
37,796.344,1.71393,0.8624,0.91269,0.87103,0.82704,0.88445,0.40363,1.82711,0.9306,0.94609,0.0005744,0.0005744,0.0005744
38,817.785,1.71293,0.85766,0.90626,0.83951,0.87183,0.88081,0.40884,1.81488,0.93018,0.94397,0.0005348,0.0005348,0.0005348
39,838.705,1.67473,0.83592,0.89881,0.89082,0.84669,0.88424,0.43336,1.78074,0.89762,0.93857,0.0004952,0.0004952,0.0004952
40,860.033,1.71629,0.83079,0.901,0.84632,0.84906,0.88874,0.42983,1.78722,0.91583,0.93727,0.0004556,0.0004556,0.0004556
41,882.428,1.69321,0.85921,0.91898,0.8896,0.83962,0.88601,0.41762,1.81493,0.91774,0.93665,0.000416,0.000416,0.000416
42,903.511,1.65716,0.84124,0.92505,0.87475,0.86164,0.88812,0.40864,1.85104,0.9002,0.94185,0.0003764,0.0003764,0.0003764
43,924.507,1.64906,0.80401,0.92263,0.86839,0.84906,0.87109,0.39306,1.91661,0.92036,0.95371,0.0003368,0.0003368,0.0003368
44,945.776,1.65713,0.81057,0.91933,0.87678,0.85032,0.88081,0.41645,1.79536,0.90144,0.93358,0.0002972,0.0002972,0.0002972
45,966.654,1.6249,0.80943,0.90507,0.88502,0.84721,0.88222,0.41689,1.81184,0.91871,0.94025,0.0002576,0.0002576,0.0002576
46,987.587,1.58554,0.7743,0.89039,0.86013,0.85087,0.88372,0.41411,1.83747,0.90295,0.94147,0.000218,0.000218,0.000218
47,1008.98,1.57507,0.77374,0.89912,0.89045,0.84347,0.88519,0.42222,1.81691,0.88792,0.94362,0.0001784,0.0001784,0.0001784
48,1030.34,1.58496,0.76696,0.91064,0.87529,0.83962,0.87691,0.42057,1.8313,0.90547,0.94082,0.0001388,0.0001388,0.0001388
49,1051.5,1.56699,0.77054,0.89378,0.88831,0.85034,0.87892,0.41035,1.84417,0.89301,0.93922,9.92e-05,9.92e-05,9.92e-05
50,1072.84,1.56305,0.76665,0.89429,0.88539,0.84906,0.8822,0.42538,1.79135,0.88262,0.93499,5.96e-05,5.96e-05,5.96e-05
