epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,33.9878,1.26282,0.77447,0.95616,0.98662,0.44382,0.48015,0.26853,1.50734,0.64598,1.03431,0.000445756,0.000445756,0.000445756
39,34.8236,1.25886,0.77061,0.9386,0.98237,0.46123,0.48815,0.27201,1.46862,0.62012,1.02662,0.000412749,0.000412749,0.000412749
40,35.685,1.29476,0.7679,0.9411,0.97587,0.46629,0.48447,0.26403,1.5499,0.64303,1.03298,0.000379743,0.000379743,0.000379743
41,37.441,1.37566,0.88126,1.00437,0.98713,0.46629,0.48924,0.2699,1.49981,0.63102,1.03651,0.000346736,0.000346736,0.000346736
42,38.3288,1.28232,0.81248,0.97668,0.98682,0.46067,0.47871,0.26342,1.51851,0.63327,1.07212,0.000313729,0.000313729,0.000313729
43,39.1979,1.29585,0.81613,1.01808,0.9788,0.46067,0.48152,0.26911,1.47885,0.62078,1.05256,0.000280723,0.000280723,0.000280723
44,40.0866,1.27426,0.79601,1.00554,0.98745,0.46629,0.48871,0.26432,1.53858,0.61794,1.0457,0.000247716,0.000247716,0.000247716
45,40.9341,1.20666,0.79467,0.94144,0.99716,0.46067,0.48922,0.27032,1.52351,0.6189,1.04444,0.00021471,0.00021471,0.00021471
46,41.7855,1.19669,0.77476,0.95714,0.99393,0.46629,0.48906,0.26626,1.52353,0.62488,1.04156,0.000181703,0.000181703,0.000181703
47,42.6462,1.25127,0.77894,0.96372,0.99409,0.4695,0.48876,0.26451,1.5277,0.62655,1.03649,0.000148696,0.000148696,0.000148696
48,43.6088,1.18454,0.77074,0.94446,0.98823,0.46601,0.48837,0.26103,1.52265,0.62754,1.03564,0.00011569,0.00011569,0.00011569
49,44.4537,1.15905,0.73435,0.96959,0.99626,0.46067,0.48794,0.26277,1.51446,0.63335,1.03304,8.26832e-05,8.26832e-05,8.26832e-05
50,45.3131,1.18088,0.74872,0.9567,0.9963,0.46067,0.48792,0.26632,1.5064,0.63163,1.02967,4.96766e-05,4.96766e-05,4.96766e-05
