epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,128.836,1.94414,3.16216,1.05774,0.86049,0.78193,0.81939,0.33657,2.08417,1.96499,1.12924,0.0012476,0.0012476,0.0012476
21,132.529,1.93302,3.40935,1.07423,0.8651,0.81298,0.81132,0.31466,2.1774,2.19576,1.17075,0.001208,0.001208,0.001208
22,138.51,1.90804,3.12133,1.03548,0.82554,0.73313,0.76802,0.3034,2.15865,2.05747,1.16444,0.0011684,0.0011684,0.0011684
23,144.559,1.82653,2.73092,1.03983,0.83702,0.6338,0.72348,0.3076,2.16657,2.32072,1.16202,0.0011288,0.0011288,0.0011288
24,150.978,1.97251,2.79814,1.07241,0.87612,0.76056,0.80777,0.3173,2.21778,1.84803,1.20263,0.0010892,0.0010892,0.0010892
25,157.485,1.90812,2.58136,1.0371,0.79069,0.73239,0.73816,0.27881,2.28644,1.7946,1.23905,0.0010496,0.0010496,0.0010496
26,161.198,2.01451,3.18805,1.04978,0.7931,0.73239,0.75272,0.3017,2.29643,1.31063,1.21545,0.00101,0.00101,0.00101
27,167.017,1.87113,2.51778,1.01637,0.7799,0.71831,0.73821,0.30305,2.29614,1.36432,1.20531,0.0009704,0.0009704,0.0009704
28,173.121,1.86016,2.35705,1.02362,0.75108,0.71831,0.72862,0.31243,2.18102,1.27591,1.19021,0.0009308,0.0009308,0.0009308
29,179.252,1.83634,2.28209,1.03563,0.67251,0.73239,0.69677,0.25824,2.31989,1.31458,1.23906,0.0008912,0.0008912,0.0008912
30,185.348,1.83628,2.29348,1.0135,0.83012,0.75711,0.77279,0.30777,2.26351,1.27247,1.20935,0.0008516,0.0008516,0.0008516
31,189.139,1.76201,2.40698,0.98331,0.80961,0.71871,0.75557,0.29421,2.26404,1.33913,1.22061,0.000812,0.000812,0.000812
32,195.147,1.79805,1.99619,1.02733,0.77999,0.69014,0.71734,0.25711,2.33263,1.41872,1.24365,0.0007724,0.0007724,0.0007724
33,201.134,1.78593,2.06651,0.99823,0.79513,0.76536,0.7531,0.29133,2.31506,1.23346,1.25516,0.0007328,0.0007328,0.0007328
34,207.204,1.82528,2.25928,1.01104,0.7897,0.74648,0.74553,0.2858,2.3225,1.31806,1.24375,0.0006932,0.0006932,0.0006932
35,213.172,1.80992,1.91684,0.99936,0.80232,0.74319,0.75922,0.30144,2.28198,1.2381,1.21786,0.0006536,0.0006536,0.0006536
36,219.121,1.70181,1.917,0.96725,0.78447,0.71769,0.7399,0.30534,2.3095,1.19322,1.21698,0.000614,0.000614,0.000614
37,222.665,1.68534,1.80391,0.9887,0.79405,0.73239,0.74239,0.29598,2.33368,1.26795,1.2147,0.0005744,0.0005744,0.0005744
38,228.576,1.76922,1.93117,1.0131,0.82524,0.74648,0.75276,0.2922,2.32395,1.19838,1.23787,0.0005348,0.0005348,0.0005348
39,234.599,1.76416,1.83769,0.97986,0.84485,0.77465,0.77453,0.3181,2.24963,1.07548,1.19826,0.0004952,0.0004952,0.0004952
40,242.273,1.79814,1.94599,0.99001,0.8255,0.76056,0.76408,0.31777,2.25745,1.07484,1.20123,0.0004556,0.0004556,0.0004556
41,248.576,1.82772,2.29773,1.04878,0.81133,0.71831,0.74377,0.29945,2.31248,1.24799,1.21817,0.000416,0.000416,0.000416
42,255.326,1.80572,2.18093,1.02931,0.78968,0.68752,0.74246,0.29356,2.30905,1.37396,1.20523,0.0003764,0.0003764,0.0003764
43,262.094,1.70749,2.11456,1.02477,0.75935,0.74648,0.75281,0.294,2.38327,1.29494,1.24223,0.0003368,0.0003368,0.0003368
44,268.477,1.6641,2.03455,0.999,0.84611,0.77439,0.78664,0.31777,2.35723,1.21425,1.23935,0.0002972,0.0002972,0.0002972
45,274.916,1.60976,1.97499,1.00623,0.8704,0.77465,0.79763,0.31571,2.34071,1.16372,1.24597,0.0002576,0.0002576,0.0002576
46,279.078,1.60698,1.92563,0.9892,0.88601,0.76641,0.80823,0.34173,2.3032,1.16208,1.22904,0.000218,0.000218,0.000218
47,285.508,1.64087,1.82899,1.00658,0.8562,0.75483,0.78629,0.3353,2.33576,1.21013,1.22438,0.0001784,0.0001784,0.0001784
48,291.923,1.57899,1.85034,1.006,0.82838,0.74648,0.77152,0.32458,2.3351,1.18305,1.22652,0.0001388,0.0001388,0.0001388
49,298.621,1.65278,1.83915,0.99689,0.83266,0.77093,0.78151,0.33585,2.32122,1.12105,1.21568,9.92e-05,9.92e-05,9.92e-05
50,305.131,1.60461,1.83856,0.99002,0.83283,0.77189,0.76915,0.33863,2.29985,1.10447,1.20931,5.96e-05,5.96e-05,5.96e-05
